"Washington County, FL",4.1     
"Appling County, GA",5.3     
"Atkinson County, GA",5.7     
"Bacon County, GA",4.8     
"Baker County, GA",5.0     
"Baldwin County, GA",5.6     
"Banks County, GA",3.0     
"Barrow County, GA",4.2     
"Bartow County, GA",4.9     
"Ben Hill County, GA",6.9     
"Berrien County, GA",4.3     
"Bibb County, GA",5.2     
"Bleckley County, GA",5.2     
"Brantley County, GA",4.5     
"Brooks County, GA",4.3     
"Bryan County, GA",3.4     
"Bulloch County, GA",4.3     
"Burke County, GA",7.7     
"Butts County, GA",5.2     
"Calhoun County, GA",6.6     
"Camden County, GA",4.0     
"Candler County, GA",4.4     
"Carroll County, GA",4.8     
"Catoosa County, GA",3.6     
"Charlton County, GA",4.7     
"Chatham County, GA",4.0     
"Chattahoochee County, GA",9.4     
"Chattooga County, GA",5.9     
"Cherokee County, GA",3.6     
"Clarke County, GA",3.9     
"Clay County, GA",5.6     
"Clayton County, GA",5.7     
"Clinch County, GA",5.3     
"Cobb County, GA",4.0     
"Coffee County, GA",5.9     
"Colquitt County, GA",4.5     
"Columbia County, GA",3.8     
"Cook County, GA",5.6     
"Coweta County, GA",4.0     
"Crawford County, GA",4.7     
"Crisp County, GA",5.8     
"Dade County, GA",4.2     
"Dawson County, GA",3.7     
"Decatur County, GA",6.0     
"DeKalb County, GA",4.8     
"Dodge County, GA",5.0     
"Dooly County, GA",5.3     
"Dougherty County, GA",5.6     
"Douglas County, GA",4.6     
"Early County, GA",5.6     
"Echols County, GA",3.1     
"Effingham County, GA",3.3     
"Elbert County, GA",5.7     
"Emanuel County, GA",5.2     
"Evans County, GA",4.3     
"Fannin County, GA",3.7     
"Fayette County, GA",3.8     
"Floyd County, GA",4.7     
"Forsyth County, GA",3.3     
"Franklin County, GA",4.9     
"Fulton County, GA",4.8     
"Gilmer County, GA",3.6     
"Glascock County, GA",5.1     
"Glynn County, GA",3.6     
"Gordon County, GA",4.7     
"Grady County, GA",4.0     
"Greene County, GA",5.3     
"Gwinnett County, GA",4.0     
"Habersham County, GA",4.0     
"Hall County, GA",3.6     
"Hancock County, GA",8.4     
"Haralson County, GA",4.7     
"Harris County, GA",3.6     
"Hart County, GA",6.5     
"Heard County, GA",5.0     
"Henry County, GA",4.3     
"Houston County, GA",3.9     
"Irwin County, GA",6.0     
"Jackson County, GA",4.1     
"Jasper County, GA",4.8     
"Jeff Davis County, GA",6.8     
"Jefferson County, GA",7.1     
"Jenkins County, GA",8.9     
"Johnson County, GA",5.8     
"Jones County, GA",4.2     
"Lamar County, GA",5.0     
"Lanier County, GA",3.7     
"Laurens County, GA",5.0     
"Lee County, GA",3.6     
"Liberty County, GA",5.2     
"Lincoln County, GA",5.8     
"Long County, GA",3.7     
"Lowndes County, GA",3.8     
"Lumpkin County, GA",4.1     
"McDuffie County, GA",6.3     
"McIntosh County, GA",4.1     
"Macon County, GA",7.3     
"Madison County, GA",3.7     
"Marion County, GA",4.7     
"Meriwether County, GA",5.9     
"Miller County, GA",4.4     
"Mitchell County, GA",5.1     
"Monroe County, GA",4.1     
"Montgomery County, GA",4.6     
"Morgan County, GA",4.3     
"Murray County, GA",4.5     
"Muscogee County, GA",5.2     
"Newton County, GA",5.2     
"Oconee County, GA",3.0     
"Oglethorpe County, GA",3.8     
"Paulding County, GA",4.1     
"Peach County, GA",5.4     
"Pickens County, GA",3.7     
"Pierce County, GA",3.9     
"Pike County, GA",4.2     
"Polk County, GA",4.4     
"Pulaski County, GA",4.0     
"Putnam County, GA",4.4     
"Quitman County, GA",5.4     
"Rabun County, GA",5.8     
"Randolph County, GA",6.4     
"Richmond County, GA",6.1     
"Rockdale County, GA",5.0     
"Schley County, GA",5.9     
"Screven County, GA",4.8     
"Seminole County, GA",5.4     
"Spalding County, GA",5.6     
"Stephens County, GA",4.8     
"Stewart County, GA",6.3     
"Sumter County, GA",7.1     
"Talbot County, GA",6.4     
"Taliaferro County, GA",7.9     
"Tattnall County, GA",4.8     
"Taylor County, GA",5.9     
"Telfair County, GA",7.7     
"Terrell County, GA",6.0     
"Thomas County, GA",4.1     
"Tift County, GA",5.3     
"Toombs County, GA",4.7     
"Towns County, GA",3.7     
"Treutlen County, GA",5.8     
"Troup County, GA",5.7     
"Turner County, GA",6.6     
"Twiggs County, GA",5.6     
"Union County, GA",3.6     
"Upson County, GA",6.4     
"Walker County, GA",4.4     
"Walton County, GA",4.6     
"Ware County, GA",4.9     
"Warren County, GA",7.5     
"Washington County, GA",5.6     
"Wayne County, GA",5.4     
"Webster County, GA",4.5     
"Wheeler County, GA",5.1     
"White County, GA",3.6     
"Whitfield County, GA",4.6     
"Wilcox County, GA",5.8     
"Wilkes County, GA",6.6     
"Wilkinson County, GA",5.4     
"Worth County, GA",5.3     
"Hawaii County, HI",3.6     
"Honolulu County/city, HI",2.6     
"Kauai County, HI",2.7     
"Maui County, HI",2.9     
"Ada County, ID",2.7     
"Adams County, ID",5.8     
"Bannock County, ID",3.0     
"Bear Lake County, ID",2.3     
"Benewah County, ID",6.2     
"Bingham County, ID",2.7     
"Blaine County, ID",2.3     
"Boise County, ID",3.4     
"Bonner County, ID",3.9     
"Bonneville County, ID",2.2     
"Boundary County, ID",6.2     
"Butte County, ID",2.5     
"Camas County, ID",2.6     
"Canyon County, ID",3.7     
"Caribou County, ID",2.9     
"Cassia County, ID",3.2     
"Clark County, ID",2.3     
"Clearwater County, ID",7.5     
"Custer County, ID",3.4     
"Elmore County, ID",3.9     
"Franklin County, ID",2.2     
"Fremont County, ID",3.3     
"Gem County, ID",3.8     
"Gooding County, ID",2.2     
"Idaho County, ID",5.1     
"Jefferson County, ID",2.5     
"Jerome County, ID",2.9     
"Kootenai County, ID",3.4     
"Latah County, ID",2.8     
"Lemhi County, ID",4.6     
"Lewis County, ID",2.6     
"Lincoln County, ID",3.5     
"Madison County, ID",2.2     
"Minidoka County, ID",3.9     
"Nez Perce County, ID",3.0     
"Oneida County, ID",1.8     
"Owyhee County, ID",1.9     
"Payette County, ID",4.2     
"Power County, ID",4.0     
"Shoshone County, ID",5.3     
"Teton County, ID",1.7     
"Twin Falls County, ID",2.8     
"Valley County, ID",4.2     
"Washington County, ID",4.2     
"Adams County, IL",3.9     
"Alexander County, IL",8.2     
"Bond County, IL",5.1     
"Boone County, IL",6.5     
"Brown County, IL",2.7     
"Bureau County, IL",4.8     
"Calhoun County, IL",6.6     
"Carroll County, IL",5.0     
"Cass County, IL",4.3     
"Champaign County, IL",4.2     
"Christian County, IL",5.0     
"Clark County, IL",5.5     
"Clay County, IL",5.5     
"Clinton County, IL",4.7     
"Coles County, IL",4.3     
"Cook County, IL",5.3     
"Crawford County, IL",5.4     
"Cumberland County, IL",5.0     
"DeKalb County, IL",4.3     
"De Witt County, IL",4.8     
"Douglas County, IL",4.2     
"DuPage County, IL",3.9     
"Edgar County, IL",5.1     
"Edwards County, IL",4.9     
"Effingham County, IL",4.0     
"Fayette County, IL",6.2     
"Ford County, IL",4.9     
"Franklin County, IL",7.8     
"Fulton County, IL",5.3     
"Gallatin County, IL",6.2     
"Greene County, IL",5.0     
"Grundy County, IL",5.7     
"Hamilton County, IL",5.6     
"Hancock County, IL",5.4     
"Hardin County, IL",8.1     
"Henderson County, IL",5.3     
"Henry County, IL",4.8     
"Iroquois County, IL",5.0     
"Jackson County, IL",4.6     
"Jasper County, IL",5.1     
"Jefferson County, IL",4.9     
"Jersey County, IL",5.4     
"Jo Daviess County, IL",4.0     
"Johnson County, IL",6.3     
"Kane County, IL",4.5     
"Kankakee County, IL",6.3     
"Kendall County, IL",4.3     
"Knox County, IL",5.0     
"Lake County, IL",4.8     
"LaSalle County, IL",5.9     
"Lawrence County, IL",4.8     
"Lee County, IL",5.0     
"Livingston County, IL",4.4     
"Logan County, IL",4.8     
"McDonough County, IL",4.2     
"McHenry County, IL",4.3     
"McLean County, IL",3.7     
"Macon County, IL",5.6     
"Macoupin County, IL",5.9     
"Madison County, IL",5.3     
"Marion County, IL",6.3     
"Marshall County, IL",4.3     
"Mason County, IL",6.5     
"Massac County, IL",5.6     
"Menard County, IL",4.4     
"Mercer County, IL",5.4     
"Monroe County, IL",4.2     
"Montgomery County, IL",6.5     
"Morgan County, IL",4.9     
"Moultrie County, IL",3.6     
"Ogle County, IL",5.5     
"Peoria County, IL",4.6     
"Perry County, IL",8.2     
"Piatt County, IL",3.8     
"Pike County, IL",4.5     
"Pope County, IL",6.9     
"Pulaski County, IL",7.1     
"Putnam County, IL",5.7     
"Randolph County, IL",5.2     
"Richland County, IL",4.7     
"Rock Island County, IL",4.5     
"St. Clair County, IL",6.1     
"Saline County, IL",6.4     
"Sangamon County, IL",4.4     
"Schuyler County, IL",4.0     
"Scott County, IL",5.1     
"Shelby County, IL",4.8     
"Stark County, IL",5.1     
"Stephenson County, IL",5.1     
"Tazewell County, IL",4.2     
"Union County, IL",6.8     
"Vermilion County, IL",6.1     
"Wabash County, IL",5.4     
"Warren County, IL",4.4     
"Washington County, IL",4.5     
"Wayne County, IL",4.7     
"White County, IL",5.1     
"Whiteside County, IL",5.3     
"Will County, IL",4.8     
"Williamson County, IL",6.4     
"Winnebago County, IL",5.9     
"Woodford County, IL",3.4     
"Adams County, IN",4.3     
"Allen County, IN",4.8     
"Bartholomew County, IN",3.6     
"Benton County, IN",4.4     
"Blackford County, IN",5.8     
"Boone County, IN",3.5     
"Brown County, IN",4.4     
"Carroll County, IN",4.1     
"Cass County, IN",4.9     
"Clark County, IN",4.3     
"Clay County, IN",5.8     
"Clinton County, IN",4.5     
"Crawford County, IN",6.1     
"Daviess County, IN",3.1     
"Dearborn County, IN",5.0     
"Decatur County, IN",4.5     
"DeKalb County, IN",5.5     
"Delaware County, IN",5.3     
"Dubois County, IN",3.1     
"Elkhart County, IN",4.6     
"Fayette County, IN",7.2     
"Floyd County, IN",4.1     
"Fountain County, IN",4.2     
"Franklin County, IN",5.5     
"Fulton County, IN",4.8     
"Gibson County, IN",4.6     
"Grant County, IN",6.2     
"Greene County, IN",5.1     
"Hamilton County, IN",2.9     
"Hancock County, IN",3.8     
"Harrison County, IN",4.5     
"Hendricks County, IN",3.3     
"Henry County, IN",5.8     
"Howard County, IN",5.5     
"Huntington County, IN",4.7     
"Jackson County, IN",3.9     
"Jasper County, IN",4.7     
"Jay County, IN",4.3     
"Jefferson County, IN",4.9     
"Jennings County, IN",5.1     
"Johnson County, IN",3.5     
"Knox County, IN",4.0     
"Kosciusko County, IN",4.4     
"LaGrange County, IN",4.9     
"Lake County, IN",5.2     
"LaPorte County, IN",5.1     
"Lawrence County, IN",6.5     
"Madison County, IN",6.3     
"Marion County, IN",4.5     
"Marshall County, IN",4.8     
"Martin County, IN",3.9     
"Miami County, IN",5.7     
"Monroe County, IN",3.7     
"Montgomery County, IN",3.9     
"Morgan County, IN",4.2     
"Newton County, IN",5.3     
"Noble County, IN",5.4     
"Ohio County, IN",4.9     
"Orange County, IN",5.1     
"Owen County, IN",4.9     
"Parke County, IN",5.0     
"Perry County, IN",4.4     
"Pike County, IN",4.3     
"Porter County, IN",3.8     
"Posey County, IN",4.3     
"Pulaski County, IN",4.1     
"Putnam County, IN",5.3     
"Randolph County, IN",5.6     
"Ripley County, IN",4.5     
"Rush County, IN",4.5     
"St. Joseph County, IN",4.9     
"Scott County, IN",5.2     
"Shelby County, IN",4.3     
"Spencer County, IN",4.2     
"Starke County, IN",5.9     
"Steuben County, IN",6.0     
"Sullivan County, IN",5.5     
"Switzerland County, IN",3.9     
"Tippecanoe County, IN",3.9     
"Tipton County, IN",4.7     
"Union County, IN",4.7     
"Vanderburgh County, IN",4.7     
"Vermillion County, IN",5.6     
"Vigo County, IN",5.3     
"Wabash County, IN",4.8     
"Warren County, IN",3.2     
"Warrick County, IN",3.9     
"Washington County, IN",5.2     
"Wayne County, IN",5.4     
"Wells County, IN",4.2     
"White County, IN",4.4     
"Whitley County, IN",4.5     
"Adair County, IA",3.5     
"Adams County, IA",4.1     
"Allamakee County, IA",4.8     
"Appanoose County, IA",6.8     
"Audubon County, IA",3.9     
"Benton County, IA",3.9     
"Black Hawk County, IA",3.7     
"Boone County, IA",3.3     
"Bremer County, IA",3.1     
"Buchanan County, IA",4.2     
"Buena Vista County, IA",3.2     
"Butler County, IA",4.0     
"Calhoun County, IA",3.3     
"Carroll County, IA",2.6     
"Cass County, IA",4.1     
"Cedar County, IA",3.2     
"Cerro Gordo County, IA",3.9     
"Cherokee County, IA",3.6     
"Chickasaw County, IA",4.2     
"Clarke County, IA",4.1     
"Clay County, IA",3.1     
"Clayton County, IA",4.8     
"Clinton County, IA",3.7     
"Crawford County, IA",3.3     
"Dallas County, IA",2.9     
"Davis County, IA",4.5     
"Decatur County, IA",4.1     
"Delaware County, IA",3.5     
"Des Moines County, IA",4.4     
"Dickinson County, IA",3.9     
"Dubuque County, IA",4.0     
"Emmet County, IA",3.7     
"Fayette County, IA",4.4     
"Floyd County, IA",4.5     
"Franklin County, IA",3.5     
"Fremont County, IA",4.0     
"Greene County, IA",3.5     
"Grundy County, IA",3.2     
"Guthrie County, IA",3.8     
"Hamilton County, IA",3.2     
"Hancock County, IA",3.8     
"Hardin County, IA",3.8     
"Harrison County, IA",4.2     
"Henry County, IA",4.7     
"Howard County, IA",3.6     
"Humboldt County, IA",3.1     
"Ida County, IA",3.3     
"Iowa County, IA",3.7     
"Jackson County, IA",4.7     
"Jasper County, IA",6.3     
"Jefferson County, IA",4.1     
"Johnson County, IA",2.7     
"Jones County, IA",4.1     
"Keokuk County, IA",4.2     
"Kossuth County, IA",3.6     
"Lee County, IA",5.7     
"Linn County, IA",3.7     
"Louisa County, IA",3.7     
"Lucas County, IA",3.9     
"Lyon County, IA",2.4     
"Madison County, IA",4.1     
"Mahaska County, IA",3.6     
"Marion County, IA",3.6     
"Marshall County, IA",4.0     
"Mills County, IA",3.7     
"Mitchell County, IA",3.3     
"Monona County, IA",5.5     
"Monroe County, IA",4.1     
"Montgomery County, IA",6.2     
"Muscatine County, IA",3.4     
"O'Brien County, IA",3.0     
"Osceola County, IA",3.3     
"Page County, IA",4.6     
"Palo Alto County, IA",3.4     
"Plymouth County, IA",3.0     
"Pocahontas County, IA",3.2     
"Polk County, IA",3.5     
"Pottawattamie County, IA",4.2     
"Poweshiek County, IA",3.9     
"Ringgold County, IA",4.2     
"Sac County, IA",3.4     
"Scott County, IA",3.7     
"Shelby County, IA",3.2     
"Sioux County, IA",2.5     
"Story County, IA",2.8     
"Tama County, IA",4.3     
"Taylor County, IA",4.1     
"Union County, IA",4.1     
"Van Buren County, IA",4.3     
"Wapello County, IA",4.3     
"Warren County, IA",3.3     
"Washington County, IA",3.4     
"Wayne County, IA",4.5     
"Webster County, IA",4.0     
"Winnebago County, IA",3.5     
"Winneshiek County, IA",3.6     
"Woodbury County, IA",3.9     
"Worth County, IA",3.7     
"Wright County, IA",3.9     
"Allen County, KS",4.0     
"Anderson County, KS",4.7     
"Atchison County, KS",4.6     
"Barber County, KS",3.2     
"Barton County, KS",3.5     
"Bourbon County, KS",4.4     
"Brown County, KS",4.1     
"Butler County, KS",4.1     
"Chase County, KS",4.0     
"Chautauqua County, KS",4.7     
"Cherokee County, KS",4.9     
"Cheyenne County, KS",3.5     
"Clark County, KS",3.1     
"Clay County, KS",3.4     
"Cloud County, KS",3.6     
"Coffey County, KS",4.5     
"Comanche County, KS",3.1     
"Cowley County, KS",4.0     
"Crawford County, KS",4.9     
"Decatur County, KS",3.1     
"Dickinson County, KS",3.9     
"Doniphan County, KS",4.8     
"Douglas County, KS",3.9     
"Edwards County, KS",3.4     
"Elk County, KS",5.8     
"Ellis County, KS",2.8     
"Ellsworth County, KS",3.4     
"Finney County, KS",3.4     
"Ford County, KS",3.2     
